GOA		917	false	Canada	Alberta Government	ALBERTA	
GRE		918	false	Greece	Air Scotland	GREECE AIRWAYS	
GRG	DA	919	false	Georgia	Air Georgia	AIR GEORGIA	
GRI		920	false	Sao Tome and Principe	Air Cargo Center		
GRL	GL	921	true	Denmark	Air Greenland	GREENLAND	
GRO	LL	922	false	Mexico	Allegro	ALLEGRO	
GRR		923	false	Portugal	Agroar - Trabalhos Aereos	AGROAR	
GRX		924	false	Belarus	Aircompany Grodno	GRODNO	
GSP		925	false	United States	Airlift Alaska	GREEN SPEED	
GSV		926	false	Kazakhstan	Agrocentr-Avia	AGRAV	
GTC		927	false	Turkey	Altin Havayolu Tasimaciligi Turizm Ve Ticaret	GOLDEN WINGS	
GTI	5Y	928	true	United States	Atlas Air	GIANT	
GTP		929	false	Mexico	Aerotaxi Grupo Tampico	GRUPOTAMPICO	
GUA		930	false	Mexico	Aerotaxis de Aguascalientes	AGUASCALIENTES	
GUY	GG	931	true	French Guiana	Air Guyane	GREEN BIRD	
GVI		932	false	Georgia	Air Victoria Georgia	IRINA	
HAD	H9	933	false	Haiti	Air D'Ayiti	HAITI AVIA	
HAH	GG	934	false	Comoros	Air Comores International	AIR COMORES	
HAT		935	false	France	Air Taxi	TAXI BIRD	
HEI		936	false	Chile	Aerohein	AEROHEIN	
HGH		937	false	France	Atlantic Air Lift	HIGHER	
HHA		938	false	Honduras	Atlantic Airlines de Honduras	ATLANTIC HONDURAS	
HID		939	false	Mexico	Aviacion Ejecutiva De Hildago	EJECUTIVA HIDALGO	
HJA		940	false	Haiti	Air Haiti	AIRHAITI	
HJT		941	false	United Arab Emirates	Al Rais Cargo	AL-RAIS CARGO	
HKH		942	false	Hungary	Air-Invest	HAWKHUNGARY	
HMA		943	false	United States	Air Tahoma	TAHOMA	
HMT		944	false	Canada	Air Nova	HAMILTON	
HOM		945	false	Mexico	Aero Homex	AERO HOMEX	
HPO		946	false	Uganda	Almiron Aviation	ALMIRON	
HQO		947	false	Norway	Avinor		
HYR		948	false	Ireland	Airlink Airways	HIGHFLYER	
HZT	8C	949	false	Togo	Air Horizon	HORIZON TOGO	
IAE		950	false	Russia	AC Insat-Aero		
ICM		951	false	Cameroon	Air Inter Cameroun	INTER-CAMEROUN	
IFI		952	false	Greece	Air Lift	HELLAS LIFT	
IKM		953	false	Ghana	Aero Survey	GHANA SURVEY	
ILK		954	false	Kazakhstan	Aero Airline	ILEK	
IME		955	false	United Kingdom	Airtime Charters	AIRTIME	
IMN		956	false	Mexico	Aerotaxis Cimarron	TAXI CIMARRON	
INA		957	false	Mexico	Aero International	AERO-NACIONAL	
ING		958	false	Chile	Aeroingenieria	AEROINGE	
INO		959	false	Mexico	Aeroservicios Intergrados de Norte	INTENOR	
IPL		960	false	Spain	Airpull Aviation	IPULL	
IRD		961	false	Iran	Arvand Airlines	ARVAND	
IRH		962	false	Iran	Atlas Aviation Group	ATLAS AVIA	
IRW		963	false	Iran	Aram Airline	ARAM	
IRX		964	false	Iran	Aria Tour	ARIA	
ITE		965	false	Czech Republic	Aerotaxi	AEROTAXI	
ITF		966	false	Angola	Avita-Servicos Aereos	AIR AVITA	
ITO		967	false	Mexico	Aero Citro	AERO CITRO	
IVE		968	false	Spain	Air Executive	COMPANY EXEC	
IWS		969	false	Russia	Aviainvest		
JAB	W9	970	true	Myanmar	Air Bagan	AIR BAGAN	
JAD		971	false	Mexico	Aerojal	AEROJAL	
JAR		972	false	Austria	Airlink	AIRLINK	
JEE		973	false	Nigeria	Ambjek Air Services	AMBJEK AIR	
UTX		974	false	United States	Avfinity		
JMR		975	false	Canada	Alexandair	ALEXANDAIR	
JMX		976	false	Jamaica	Air Jamaica Express	JAMAICA EXPRESS	
JOA		977	false	Australia	Air Swift Aviation		
JOB		978	false	Mexico	Aerojobeni	JOBENI	
JOL	IP	979	false	Kazakhstan	Atyrau Air Ways	EDIL	
JPR		980	false	United States	Aerosmith Aviation	JASPER	
JTS		981	false	Mexico	Arrendamiento de Aviones Jets	AVIONESJETS	
JUA		982	false	Mexico	Aero Juarez	JUAREZ	
JZA	QK	983	true	Canada	Air Canada Jazz	JAZZ	
KAA		984	false	Republic of Korea	Asia Aero Survey and Consulting Engineers	AASCO	
KAD		985	false	Ukraine	Air Kirovograd	AIR KIROVOGRAD	
KAM		986	false	Italy	Air Mach	ICO-AIR	
KAV		987	false	Libya	Air Kufra	AIRKUFRA	
KEK		988	false	Kazakhstan	Arkhabay	ARKHABAY	
KFK		989	false	Austria	Aero Charter Krifka	KRIFKA AIR	
KFT		990	false	Uzbekistan	Air Kraft Mir	AIR KRAFT MIR	
KGD		991	false	Bulgaria	Air Concorde	CONCORDE AIR	
KHH		992	false	Egypt	Alexandria Airlines		
KIE		993	false	Germany	Afit	TWEETY	
KKB		994	false	United States	Air South	KHAKI BLUE	
KKK	KK	995	true	Turkey	Atlasjet	ATLASJET	
KLB		996	false	Mali	Air Mali International	TRANS MALI	
KLZ		997	false	Mexico	Aerokaluz	AEROKALUZ	
KOR	JS	998	true	Democratic People's Republic of Korea	Air Koryo	AIR KORYO	
KOY		999	false	Kazakhstan	Araiavia	ALEKS	
KRE		1000	false	Colombia	AeroSucre	AEROSUCRE	
KRT		1001	false	Kazakhstan	Air Kokshetau	KOKTA	
KSI		1002	false	Angola	Air Kissari	KISSARI	
KTN		1003	false	Ukraine	Aeronavigaciya	AERONAVIGACIYA	
KVR		1004	false	Kazakhstan	Alliance Avia	KAVAIR	
KYC		1005	false	United States	Av Atlantic	DOLPHIN	
KZR	KC	1006	true	Kazakhstan	Air Astana	ASTANALINE	
LAG		1007	false	Mexico	Aerovias De Lagos	AEROLAGOS	
LBC	LV	1008	true	Albania	Albanian Airlines	ALBANIAN	
LBI		1009	false	Mexico	Albisa	ALBISA	
LBW		1010	false	Albania	Albatros Airways	ALBANWAYS	
LDG		1011	false	Mexico	Aerolineas Aereas Ejecutivas De Durango	DURANGO	
LDL		1012	false	Russia	Aerologic		
LDN		1013	false	Nigeria	Al-Donas Airlines	ALDONAS AIR	
LDR		1014	false	Mexico	Aero Lider	AEROLIDER	
LEM		1015	false	Egypt	Aleem		
LET		1016	false	Mexico	Aerolineas Ejecutivas	MEXEJECUTIV	
LFA		1017	true	Turkey	Air Alfa		
LFC		1018	false	Canada	Aero Control Air	LIFE FLIGHT CANADA	
LGN		1019	false	Mexico	Aerolaguna	AEROLAGUNA	
LHR		1020	false	Egypt	Al Ahram Aviation	AL AHRAM	
LID	D4	1021	false	Italy	Alidaunia	ALIDA	
LIE		1022	false	Nigeria	Al-Dawood Air	AL-DAWOOD AIR	
LKP		1023	false	United States	American Aviation	LAKE POWELL	
LKS		1024	false	Spain	Airlink Solutions	AIRLIN	
LKY		1025	false	United States	Air Solutions	LUCKY	
LLR	CD	1026	false	India	Alliance Air	ALLIED	
LMA		1027	false	Mexico	Aerolima	AEROLIMA	
LML		1028	false	Libya	Alamia Air	ALAMIA AIR	
LMP		1029	false	Argentina	Air Plus Argentina	AIR FLIGHT	
LMT		1030	false	Kazakhstan	Almaty Aviation	ALMATY	
LMX		1031	false	Mexico	Aerolineas Mexicanas J S	LINEAS MEXICANAS	
LMY		1032	false	Kazakhstan	Air Almaty	AGLEB	
LMZ		1033	false	Kazakhstan	Air Almaty ZK	ALUNK	
LNE	XL	1034	true	Ecuador	Aerolane	LAN ECUADOR	
LNK		1035	false	South Africa	Airlink	LINK	
LNT		1036	false	Mexico	Aerolineas Internacionales	LINEAINT	
LOK		1037	false	Sudan	Alok Air	ALOK AIR	
LOU		1038	false	Senegal	Air Saint Louis	AIR SAINTLOUIS	
LPC		1039	false	South Africa	Alpine Aviation	NETSTAR	
LPV	A6	1040	false	Austria	Air Alps Aviation	ALPAV	
LRO		1041	false	Russia	Alrosa-Avia	ALROSA	
LRW		1042	false	Mauritania	Al Rida Airways	AL RIDA	
LSK		1043	false	Lithuania	Aurela	AURELA	
LSM		1044	false	Russia	Aerobusinessservice		
LSR		1045	false	France	Alsair	ALSAIR	
LTI		1046	false	Mexico	Aerotaxis Latinoamericanos	LATINO	
LUC		1047	false	Switzerland	Alninati Aeronautics	STEF	
LUR	TD	1048	true	Armenia	Atlantis European Airways		
LVN		1049	false	Italy	Aliven	ALIVEN	
LVR		1050	false	Lithuania	Aviavilsa	AVIAVILSA	
LXG	L8	1051	false	Guinea-Bissau	Air Luxor GB	LUXOR GOLF	
LXR	LK	1052	true	Portugal	Air Luxor	AIRLUXOR	
LYT		1053	false	Lithuania	Apatas Air	APATAS	
LZP		1054	false	Bulgaria	Air Ban	DOC AIR	
LZR		1055	false	Bulgaria	Air Lazur	LAZUR BEE-GEE	
MAM		1056	false	Spain	Aerodromo De La Mancha	AEROMAN	
MAU	MK	1057	true	Mauritius	Air Mauritius	AIRMAURITIUS	
MBA		1058	false	Austria	Avag Air	AVAG AIR	
MBB		1059	false	Kyrgyzstan	Air Manas	AIR MANAS	
MBC		1060	false	Angola	Airjet Exploracao Aerea De Carga	MABECO	
MBV		1061	false	Moldova	Aeriantur-M	AEREM	
MCB		1062	false	United Kingdom	Air Mercia	WESTMID	
MCD		1063	false	United Kingdom	Air Medical	AIR MED	
MCO		1064	false	Mexico	Aerolineas Marcos	MARCOS	
MDC		1065	false	United States	Atlantic Aero and Mid-Atlantic Freight	NIGHT SHIP	
MDG	MD	1066	true	Madagascar	Air Madagascar	AIR MADAGASCAR	
MDX		1067	false	South Africa	Aerosud Charter	MEDAIR	
MEF		1068	false	Nigeria	Air Meridan	EMPENNAGE	
MFL		1069	false	Mexico	Aero McFly	MCFLY	
MGE		1070	false	United States	Asia Pacific Airlines	MAGELLAN	
MGS		1071	false	Mexico	Aeromagar	AEROMAGAR	
MIE		1072	false	Mexico	Aero Premier De Mexico	AEROPREMIER	
MLD	9U	1073	true	Moldova	Air Moldova	AIR MOLDOVA	
MLF		1074	false	Djibouti	Amal Airlines	AMAL	
MLI		1075	false	Mali	Air Mali	AIR MALI	
MLN		1076	false	Canada	Air Madeleine	AIR MADELEINE	
MMC		1077	false	Italy	Aermarche	AERMARCHE	
MMD		1078	false	Denmark	Air Alsie	MERMAID	
MMM		1079	false	Russia	Aviation Company Meridian	AVIAMERIDIAN	
MMP		1080	false	United States	AMP Incorporated	AMP-INC	
MMX		1081	false	Peru	Airmax	PERUMAX	
MNE		1082	false	Mexico	Aerolineas Amanecer	AEROAMANECER	
MNG	M0	1083	false	Mongolia	Aero Mongolia	AERO MONGOLIA	
MOC		1084	false	Mexico	Air Monarch Cargo	MONARCH CARGO	
MOP		1085	false	Angola	Aeropublicitaria De Angola	PUBLICITARIA	
MOR		1086	false	Mexico	Aerolineas De Morelia	AEROMORELIA	
MPD	A7	1087	true	Spain	Air Plus Comet	RED COMET	
MPX	QO	1088	false	Mexico	Aeromexpress	AEROMEXPRESS	
MQT		1089	false	France	Air ITM	MUSKETEER	
MRL		1090	false	Mexico	Aeromorelos	AEROMORELOS	
MRM		1091	false	Canada	Aerocharter	MARITIME	
MRP		1092	false	Czech Republic	Abas	ABAS	
MRT	MR	1093	false	Mauritania	Air Mauritanie	MIKE ROMEO	
MSC		1094	false	Egypt	Air Cairo		
MSK		1095	false	Bulgaria	Air Sport	AIR SPORT	
MSM		1096	false	Uruguay	Aeromas	AEROMAS EXPRESS	
MSO		1097	false	Mexico	Aerol	MESO AMERICANAS	
MSV		1098	false	Russia	Aero-Kamov	AERAFKAM	
MTB		1099	false	Mexico	Aerotaxis Metropolitanos	AEROMETROPOLIS	
MTE		1100	false	Chile	Aeromet Linea Aerea	AEROMET	
MTK		1101	false	Angola	Air Metack	AIRMETACK	
MTY		1102	false	United Kingdom	Air Montegomery	MONTY	
MXO		1103	false	Mexico	Aerotaxi Mexicano	MAXAERO	
MYS		1104	false	Mexico	Aero Yaqui Mayo	AERO YAQUI	
MZK		1105	false	Japan	AVC Airlines		
MZL		1106	false	Mexico	Aerovias Montes Azules	MONTES AZULES	
	3S	1107	false	Greece	Aeroland Airways		
	8D	1109	true	Russian Federation	Astair		
NBK	F4	1110	false	Nigeria	Albarka Air	AL-AIR	
NCL		1111	false	Angola	ACA-Ancargo Air Sociedade de Transporte de Carga Lda	ANCARGO AIR	
NEL		1112	false	Mexico	Aero Servicios de Nuevo Laredo	AEROLAREDO	
NGV		1113	false	Angola	Angoavia	ANGOAVIA	
NID		1114	false	Mexico	Aeroni	AERONI	
NIE		1115	false	Mexico	Aeroejecutiva Nieto	AERONIETO	
NIG	AJ	1116	true	Nigeria	Aero Contractors	AEROLINE	
NKZ		1117	false	Russia	Aerokuzbass	NOVOKUZNETSK	
NPT		1118	false	United Kingdom	Atlantic Airlines	NEPTUNE	
NRS		1119	false	United States	Atlantic Richfield Company	NORTH SLOPE	
NSO		1120	false	Honduras	Aerolineas Sosa	SOSA	
NTD		1121	false	Mexico	Aero Norte		
NTV		1122	false	Ivory Coast	Air Inter Ivoire	INTER-IVOIRE	
NUL		1123	false	Mexico	Aeroservicios De Nuevo Leon	SERVICIOS NUEVOLEON	
NVI		1124	false	Russia	Avial NV Aviation Company	NEW AVIAL	
NWG		1125	false	Norway	Airwing	NORWING	
NXA		1126	false	Japan	Air Next	BLUE-DOLPHIN	
OAO		1127	false	Russia	Arkhangelsk 2 Aviation Division	DVINA	
OGI		1128	false	Mexico	Aerogisa	AEROGISA	
OLV		1129	false	Mexico	Aerolineas Olve	OLVE	
OMG		1130	false	United Kingdom	Aeromega	OMEGA	
ONR		1131	false	Libya	Air One Nine	EDER	
ONT		1132	false	Canada	Air Ontario	ONTARIO	
ORP		1133	false	Mexico	Aerocorp	CORPSA	
ORS		1134	false	Italy	Action Air	AVIATION SERVICE	
OSN		1135	false	Mexico	Aerosan	AEROSAN	
OSO		1136	false	Russia	Aviapartner Limited Company		
PAJ		1137	false	Italy	Aliparma	ALIPARMA	
PBT		1138	false	Bangladesh	Air Parabet	PARABET	
PBU	8Y	1139	false	Burundi	Air Burundi	AIR-BURUNDI	
PCG		1140	false	Mexico	Aeropostal Cargo de Mexico	POSTAL CARGO	
PCK		1141	false	Spain	Air Pack Express	AIRPACK EXPRESS	
PCS		1142	false	Mexico	Air Palace	AIR PALACE	
PEL	OT	1143	true	Australia	Aeropelican Air Services	PELICAN	
PFI		1144	false	Mexico	Aerolineas Chihuahua	PACIFICO CHIHUAHUA	
PFT		1145	false	United States	Air Cargo Express International	PROFREIGHT	
PHR		1146	false	Egypt	Al Farana Airline	PHARAOH	
PHW		1147	false	United Arab Emirates	Ave.com	PHOENIX SHARJAH	
PIE		1148	false	United Kingdom	Air South West	PIRATE	
PIF		1149	false	Mexico	Aeroservicios California Pacifico	AEROCALPA	
PKA		1150	false	Pakistan	AST Pakistan Airways	PAKISTAN AIRWAY	
PNL		1151	false	Mexico	Aero Personal	AEROPERSONAL	
PNU		1152	false	Mexico	Aero Servicios Platinum	AERO PLATINUM	
POY		1153	false	Mexico	Apoyo Aereo	APOYO AEREO	
PRI		1154	false	Mexico	Aerotransportes Privados	AEROPRIV	
PRT		1155	false	United States	Atlantic Coast Jet	PATRIOT	
PRZ	AD	1156	false	Indonesia	Air Paradise International	RADISAIR	
PSE		1157	false	Mexico	Aeroservicio Sipse	SIPSE	
PSL		1158	false	Mexico	Aeroservicios Corporativos De San Luis	CORSAN	
PVA		1159	false	Mexico	Aerotransportes Privados	TRANSPRIVADO	
PZA		1160	false	Mexico	Aereo Taxi Paraza	AEREO PARAZA	
QCL	QD	1161	false	Uruguay	Air Class Lineas Aereas	ACLA	
QEA		1162	false	Australia	Aviation Consultancy Office		
QAT		1163	false	Canada	Aero Taxi	AIR QUASAR	
QKC		1164	false	United States	Aero Taxi Aviation	QUAKER CITY	
QLA		1165	false	Canada	Aviation Quebec Labrador	QUEBEC LABRADOR	
QSC	QS	1166	false	Kenya	African Safari Airways	ZEBRA	
QUI		1167	false	Mexico	Aero Quimmco	QUIMMCO	
RAD		1168	false	Angola	Alada	AIR ALADA	
RAI		1169	false	Kazakhstan	Aerotur-Air	DIASA	
RAP		1170	false	United States	Air Center Helicopters	RAPTOR	
RBE		1171	false	Benin	Aur Rum Benin	RUM BENIN	
RBJ		1172	false	Mexico	Aeroserivios Del Bajio	AEROBAJIO	
RBU	4Y	1173	false	France	Airbus France	AIRBUS FRANCE	
RBV		1174	false	Canada	Air Roberval	AIR ROBERVAL	
RBX		1175	false	Aruba	Arubaexel	ARUBA	
RCC		1176	false	Netherlands	Air Charters Eelde	RACER	
RCE		1177	false	Mexico	Aerocer	AEROCER	
RCF		1178	false	Russia	Aeroflot-Cargo	AEROFLOT-CARGO	
RCH	MC	1179	false	United States	Air Mobility Command	REACH	
RCI		1180	false	Angola	Air Cassai	AIR CASSAI	
RCO		1181	false	Mexico	Aero Renta De Coahuila	AEROCOAHUILA	
RCP		1182	false	Mexico	Aerocorp	AEROCORPSA	
RCQ		1183	false	Mexico	Aerolineas Regionales	REGIONAL CARGO	
RCU		1184	false	Spain	Atlantic S.L.	AIR COURIER	
RCX		1185	false	Italy	Air Service Center	SERVICE CENTER	
RDD		1186	false	Russia	Adygeya Airlines	ADLINES	
RDM		1187	false	Mauritania	Air Ada	AIR ADA	
REA	RE	1188	true	Ireland	Aer Arann	AER ARANN	
REN		1189	false	Mexico	Aero-Rent	AERORENT	
RES		1190	false	Australia	Australian Maritime Safety Authority	RESCUE	
REU	UU	1191	true	France	Air Austral	REUNION	
REY		1192	false	Mexico	Aero-Rey	AEROREY	
RFC		1193	false	Swaziland	Aero Africa	AERO AFRICA	
RFD		1194	false	Mexico	Aerotransportes Rafilher	RAFHILER	
RGO		1195	false	Dominican Republic	Argo	ARGOS	
RGT		1196	false	United Kingdom	Airbourne School of Flying	AIRGOAT	
RHL		1197	false	France	Air Archipels	ARCHIPELS	
RIF		1198	false	Russian Federation	Aviation Ministry of the Interior of the Russian Federation	INTERMIN AVIA	
RIS		1199	false	Spain	Aeris Gestion	AERIS	
RIT	6K	1200	true	Philippines	Asian Spirit	ASIAN SPIRIT	
RJS		1201	false	Mexico	Aeroservicios Jet	ASERJET	
RKA	RK	1202	true	Ivory Coast	Air Afrique	AIRAFRIC	
RLA	A5	1203	true	France	Airlinair	AIRLINAIR	
RLK		1204	false	New Zealand	Air Nelson		
RLL		1205	false	Sierra Leone	Air Leone	AEROLEONE	
RLN	QL	1206	true	Sri Lanka	Aero Lanka	AERO LANKA	
RLZ		1207	false	France	Air Alize	ALIZE	
RMD		1208	false	Mauritania	Air Amder	AIR AMDER	
RME		1209	false	Armenia	Armenian Airlines	ARMENIAN	
RML	MV	1210	false	Armenia	Armenian International Airways		
RMO		1211	false	Armenia	Arm-Aero	ARM-AERO	
RMX		1212	false	Bulgaria	Air Max	AEROMAX	
RNE	20	1213	true	Sierra Leone	Air Salone	AIR SALONE	
RNM		1214	false	Ecuador	Aeronem Air Cargo	AEROMNEM	
RNR		1215	false	United States	Air Cargo Masters	RUNNER	
RNV	U8	1216	true	Armenia	Armavia	ARMAVIA	
ROE		1217	false	Bolivia	Aeroeste	ESTE-BOLIVIA	
ROH		1218	false	Mexico	Aero Gen	AEROGEN	
ROI		1219	false	Venezuela	Avior Airlines	AVIOR	
ROL		1220	false	Israel	Aeroel Airways	AEROEL	
ROM	BQ	1221	false	Dominican Republic	Aeromar	BRAVO QUEBEC	
ROO		1222	false	Italy	Aeroitalia	AEROITALIA	
ROD		1223	false	Mexico	Aerodan	AERODAN	
RPB	P5	1224	true	Colombia	AeroRep	AEROREPUBLICA	
RPC		1225	false	Ecuador	Aerolineas Del Pacifico	AEROPACSA	
RRC		1226	false	Mexico	Aero Roca	AEROROCA	
RRE		1227	false	Mexico	Aerotransportes Internacionales De Torreon	AERO TORREON	
RRM		1228	false	Romania	Acvila Air-Romanian Carrier	AIR ROMANIA	
RSC		1229	false	Mexico	Aerolineas Ejecutivas Tarascas	TARASCAS	
RSR	BF	1230	true	Republic of the Congo	Aero-Service	CONGOSERV	
RSU	5L	1231	true	Bolivia	Aerosur	AEROSUR	
RTE		1232	true	Portugal	Aeronorte	LUZAVIA	
RTH		1233	false	France	Artis	ARTHELICO	
RTO		1234	false	Kazakhstan	Arhabaev Tourism Airlines	ARTOAIR	
RTQ		1235	false	France	Air Turquoise	TURQUOISE	
RTU		1236	false	Mexico	Aerotucan	AEROTUCAN	
RUD		1237	false	Ukraine	Air Anastasia	ANASTASIA	
RUM		1238	false	Sierra Leone	Air Rum	AIR RUM	
RUN		1239	false	Turkey	ACT Havayollari	CARGO TURK	
RVP		1240	false	Portugal	Air VIP	AEROVIP	
RVT		1241	false	Armenia	Aircompany Veteran	AIR-VET	
RWB		1242	false	Rwanda	Alliance Express Rwanda		
RWC		1243	false	Ecuador	Arrow Ecuador Arrowec	ARROWEC	
RWY		1244	false	United Kingdom	Aerogroup 98 Limited	TYNWALD	
RXT		1245	false	Mexico	Aeroxtra	AERO-EXTRA	
RXX		1246	false	Canada	Express Air Charter	REX AIR	
RWS		1247	false	Australia	Air Whitsunday		
RZL		1248	false	Zambia	Aero Zambia	AERO ZAMBIA	
RZN		1249	false	Mexico	Aero Zano	ZANO	
RZZ		1250	false	United States	Anoka Air Charter	RED ZONE	
SBH		1251	false	Mexico	Aerosaab	AEROSAAB	
SCD		1252	false	Nigeria	Associated Aviation	ASSOCIATED	
SCM		1253	false	United States	American Jet International	SCREAMER	
SDO	EX	1254	false	Dominican Republic	Air Santo Domingo	AERO DOMINGO	
SDP		1255	false	Mexico	Aero Sudpacifico	SUDPACIFICO	
SEF		1256	false	Mexico	Aero Servicios Ejecutivas Del Pacifico	SERVIPACIFICO	
SER	JR	1257	false	Mexico	Aero California	AEROCALIFORNIA	
SFM		1258	false	Nigeria	A-Safar Air Services	AIR SAFAR	
SGV		1259	false	Nicaragua	Aerosegovia	SEGOVIA	
SHH		1260	false	United Kingdom	Airshare Holdings	AIRSHARE	
SIY		1261	false	Mexico	Aerosiyusa	SIYUSA	
SIZ		1262	false	Mexico	Aero Silza	AEROSILZA	
SJN		1263	false	United States	Air San Juan	SAN JUAN	
SKP		1264	false	Canada	Aero-North Aviation Services	SKIPPER	
SMI		1265	false	Mexico	Aero Sami	SAMI	
SMJ	Z3	1266	true	Zimbabwe	Avient Aviation	AVAVIA	
SOD		1267	false	Mexico	Aerolineas Sol	ALSOL	
SOE		1268	false	Mauritania	Air Soleil	AIR SOLEIL	
SOG		1269	false	Guinea-Bissau	Aero Soga	AEROSOGA	
SPD		1270	false	Canada	Airspeed Aviation	SPEEDLINE	
SPJ	M3	1271	false	Macedonia	Air Service	AIR SKOPJE	
SPO		1272	false	Mexico	Aeroservicios Ejecutivos Del Pacifico	EJECTUIV PACIFICO	
SPY		1273	false	Thailand	Asian Aerospace Service	THAI SPACE	
SPZ		1274	false	South Africa	Airworld	SPEED SERVICE	
SQR		1275	false	Libya	Alsaqer Aviation	ALSAQER AVIATION	
SRI		1276	false	New Zealand	Air Safaris and Services	AIRSAFARI	
SRV		1277	false	Mexico	Aero Servicio Corporativo	SERVICORP	
SSL		1278	false	Sierra Leone	Air Sultan	SIERRA SULTAN	
SSM		1279	false	Canada	Aero 1 Pro-Jet	RAPID	
SSN		1280	false	South Africa	Airquarius Air Charter	SUNSTREAM	
STK		1281	false	United States	Aeropac	SAT PAK	
STT		1282	false	United States	Air St. Thomas	PARADISE	
SUE		1283	false	Mexico	Aerolineas Del Sureste	AEROSURESTE	
SUY		1284	false	New Zealand	Aerial Surveys (1980) Limited	SURVEY	
SVK	GM	1285	false	Slovakia	Air Slovakia	SLOVAKIA	
SWH		1286	false	Canada	Adler Aviation	SHOCKWAVE	
SYL	R3	1287	true	Russia	Aircompany Yakutia	AIR YAKUTIA	
SYT		1288	false	South Africa	Aerosud Aviation	SKYTRACK	
TAA		1289	false	Mexico	Aeroservicios de La Costa	AERO COSTA	
TAO	VW	1290	true	Mexico	Aeromar	TRANS-AEROMAR	
TBL		1291	false	Mexico	Aerotrebol	AEROTREBOL	
TBO		1292	false	Mexico	Aero Taxi de Los Cabos	AERO CABOS	
TCI	JY	1293	false	Turks and Caicos Islands	Air Turks and Caicos	KERRMONT	
TCO		1294	false	Colombia	Aerotranscolombina de Carga	TRANSCOLOMBIA	
TDG		1295	false	United States	Air Cargo Express	TURBO DOG	
TDT		1296	false	United Kingdom	Atlas Helicopters	TRIDENT	
TDY		1297	false	United States	Air Today	AIR TODAY	
TED		1298	false	Mexico	Aero Servicios Azteca	AEROAZTECA	
TFL	OR	1299	true	Netherlands	Arkefly	ARKEFLY	
TIR		1300	false	Mexico	Antair	ANTAIR	
TLB		1301	false	France	Atlantique Air Assistance	TRIPLE-A	
TLD		1302	false	Mexico	Aero Taxi Autlan	AEREO AUTLAN	
TLE		1303	false	Mexico	Aero Util	AEROUTIL	
TLU		1304	false	Mexico	Aero Toluca Internactional	AEROTOLUCA	
TME		1305	false	Mexico	Aero Taxi del Centro de Mexico	TAXICENTRO	
TOC		1306	false	Mexico	Aerotropical	TROPICMEX	
TOH		1307	false	Serbia	Air Tomisko	TOMISKO CARGO	
TOK	CG	1308	true	Papua New Guinea	Airlines PNG	BALUS	
TON		1309	false	Mexico	Aero Tanala	AEROTANALA	
TPB		1310	false	Angola	Aero Tropical	AERO TROPICAL	
TPC	TY	1311	false	France	Air Cal	AIRCAL	
TPK		1312	false	Chad	Air Horizon	TCHAD-HORIZON	
TPO		1313	false	Mexico	Aero Taxi del Potosi	TAXI-POTOSI	
TQS		1314	false	Mexico	Aeroturquesa	AEROTURQUESA	
TRH		1315	false	United States	Airmark Aviation	TRANSTAR	
TRS	FL	1316	true	United States	AirTran Airways	CITRUS	
TSC	TS	1317	true	Canada	Air Transat	TRANSAT	
TSQ		1318	false	Japan	airtransse	AIRTRA	
TTB		1319	false	Mexico	Aerolineas Turisticas del Caribe	AERO TURISTICAS	
TTE		1320	false	United States	Avcenter	TETON	
TUN		1321	false	Kiribati	Air Tungaru	TUNGARU	
TWN	EC	1322	true	Uzbekistan	Avialeasing Aviation Company	TWINARROW	
TXD		1323	false	Mexico	Aerotaxis del Noroeste	TAXI OESTE	
TXF		1324	false	Mexico	Aerotaxis Alfe	ALFE	
TXI		1325	false	Mexico	Aereotaxis	AEREOTAXIS	
TYR	VO	1326	true	Austria	Austrian Arrows	TYROLEAN	
TZA		1327	false	Mexico	Aero Tomza	AERO TOMZA	
TZT		1328	false	Zimbabwe	Air Zambezi	ZAMBEZI	
UAG		1329	false	Ghana	Afra Airlines	AFRALINE	
UAR		1330	false	Ukraine	Aerostar Airlines	AEROSTAR	
UCK		1331	false	Kazakhstan	Air Division of the Eastern Kazakhstan Region	GALETA	
UCR	DW	1332	false	Ukraine	Aero-Charter Ukraine	CHARTER UKRAINE	
UED		1333	false	United States	Air LA	AIR L-A	
UKR	6U	1334	false	Ukraine	Air Ukraine	AIR UKRAINE	
UMB		1335	false	Italy	Air Umbria	AIR UMBRIA	
UND		1336	false	Mexico	Atuneros Unidos de California	ATUNEROS UNIDOS	
FLP		1337	false	Spain	Aeroclub Flaps	AEROCLUB FLAPS	
GLG	2K	1338	true	Ecuador	Aerolineas Galapagos (Aerogal)	AEROGAL	
GLB		1339	false	United States	Air Castle Corporation / Global Airways	GLO-AIR	
DRU	6R	1340	true	Russia	Alrosa Mirny Air Enterprise	MIRNY	
PVO		1341	false	United Kingdom	Bearing Supplies Limited	PROVOST	
BAA		1342	false	Bulgaria	Balkan Agro Aviation	BALKAN AGRO	
BAB		1343	false	Bahrain	Bahrain Air BSC (Closed)	AWAL	
BAC		1344	false	United Kingdom	BAC Leasing Limited	 	
BAE		1345	false	United Kingdom	BAE Systems	FELIX	
BAF		1346	false	Belgium	Belgian Air Force	BELGIAN AIRFORCE	
BAJ	8Q	1347	false	United States	Baker Aviation	BAKER AVIATION	
