	AZP							Atizapan			Mexico City, Mexico	
	AZT							Zapatoca			Zapatoca, Colombia	
	BAA							Bialla			Bialla, Papua New Guinea	
	BAC							Barranca de Upia			Barranca de Upia, Meta, Colombia	
	BAJ							Bali			Bali, West New Britain, Papua New Guinea	
	BAK		4.0	E	50.046667	40.4675	3.0	Heydar Aliyev	Azerbaijan		Baku	4288
	BAP							Baibara			Baibara, Papua New Guinea	
	BAR							Baker Army Airfield (abandoned)			Baker Island, United States Minor Outlying Islands	
	BAW							Biawonque			Biawonque, Gabon	
	BBE							Big Bell			Big Bell, Western Australia, Australia	
	BCC	Z48						Bear Creek 3 Airport (FAA: Z48)			Bear Creek, Alaska, United States	
	BCG							Bemichi			Bemichi, Guyana	
	BCK							Bolwarra			Bolwarra, Queensland, Australia	
	BCP							Bambu			Bambu, Papua New Guinea	
	BCQ							Brack			Brack, Libya	
	BCS	65LA						Southern Seaplane Airport (FAA: 65LA)			Belle Chasse, Louisiana, United States	
	BCU							Bauchi			Bauchi, Nigeria	
	BCV		-6.0	U	-88.776111	17.269444	15.2	Hector Silva Airstrip	Belize		Belmopan	8227
	BCW		2.0	U	35.436944	-21.849167	15.2	Benguera Island	Mozambique		Benguera Island	7436
	BCZ							Milyakburra			Milyakburra, Northern Territory, Australia	
	BDF	3IS8						Rinkenberger RLA Airport (FAA: 3IS8)			Bradford, Illinois, United States	
	BDY	S05			-124.4095578	43.08733083		Bandon State	us	OR	Bandon	
	BDZ							Baindoung			Baindoung, Papua New Guinea	
	BEA							Bereina			Bereina, Papua New Guinea	
	BEE							Beagle Bay			Beagle Bay, Western Australia, Australia	
	BER		1.0	E	13.24	52.31	10.4	Berlin - Metropolencode	Germany		Berlin	6815
	BFC							Bloomfield			Bloomfield, Queensland, Australia	
	BFG	U07						Bullfrog Basin Airport (FAA: U07)			Glen Canyon, Utah, United States	
	BFQ		-5.0	U	-78.2	7.583	4.3	Bahia Piña	Panama		Bahia Piña	5955
	BGG							Bongouanou			Bongouanou, Côte d'Ivoire	
	BGK		-6.0	U	-88.416667	16.516667	4.9	Big Creek	Belize		Big Creek	7286
	BGP							Bongo			Bongo, Gabon	
	BGS							Webb Air Force Base (closed 1977)			Big Spring, Texas, United States	
	BGT	E51			-113.170195	34.59585278		Bagdad	us	AZ	Bagdad	
	BGV							Bento Gonçalves			Bento Gonçalves, Rio Grande do Sul, Brazil	
	BGW							Baghdad Intl			Baghdad, Iraq	
	BHC							Bhurban Heliport			Bhurban, Pakistan	
	BHL							Bahía de los Ángeles			Bahía de los Ángeles, Baja California, México	
	BHT							Brighton Downs			Brighton Downs, Queensland, Australia	
	BHW							Bhagatanwala			Sargodha, Pakistan	
	BHZ							All airports			Belo Horizonte, Minas Gerais, Brazil	
	BII		12.0	U	165.565	11.5225		Enyu Airfield	Marshall Islands		Bikini Atoll	5817
	BIJ							Biliau			Biliau, Papua New Guinea	
	BIP							Bulimba			Bulimba, Queensland, Australia	
	BIW							Billiluna			Billiluna, Western Australia, Australia	
	BIZ							Bimin			Bimin, Papua New Guinea	
	BJG							Bolaang			Bolaang, Indonesia	
	BJN							Bajone			Bajone, Mozambique	
	BJS							All Airports			Beijing, China	
	BJT		5.5	U	79.983333	6.416667	30.5	Bentota	Sri Lanka		Bentota	7561
	BKF							Brooks Lake Sea Plane Base			Brooks Lake, Alaska, United States	
	BLD	61B			-114.8610967	35.94748028		Boulder City Municipal	us	NV	Boulder City	
	BMH							Bomai			Bomai, Papua New Guinea	
	BMQ		3.0	U	39.7308972222222	-3.98268888888889	15.2	Bamburi	Kenya		Bamburi	6826
	BMZ							Bamu			Bamu, Papua New Guinea	
	BN1		11.0	U	-11.3	15.981666666667	0.9	Bellona	Solomon Islands		Bellona	6920
	BNF	BNF			-134.8331414	57.08882583		Baranof Warm Springs SPB	us	AK	Baranof Warm Springs	
	BNM							Bodinumu			Bodinumu, Papua New Guinea	
	BNQ							Baganga			Baganga, Davao Oriental, Philippines	
	BNT							Bundi			Bundi, Papua New Guinea	
	BNV							Boana			Boana, Papua New Guinea	
	BNZ							Banz			Banz, Papua New Guinea	
	BOQ							Boku			Boku, Papua New Guinea	
	BOT		10.0	U	141.092333	-7.240833	18.3	Bosset	Papua New Guinea		Bosset	7602
	BOV							Boang			Boang, Papua New Guinea	
	BPB							Boridi			Boridi, Papua New Guinea	
	BPD							Bapi			Bapi, Papua New Guinea	
	BPE		6.5	U	96.0	24.0		Bagan	Burma		Bagan	4272
	BPK							Biangabip			Biangabip, Papua New Guinea	
	BPU		-9.0	N	131.5333	33.3	60.0	Beppu	Japan		Beppu	7635
	BQV	BQV						Bartlett Cove Seaplane Base			Bartlett Cove, Alaska, United States	
	BRH							Brahman			Brahman, Papua New Guinea	
	BRJ							Bright			Bright, Victoria, Australia	
	BRP							Biaru			Biaru, Papua New Guinea	
	BRZ							Borotou			Borotou, Côte d'Ivoire	
	BSL		1.0	E	7.529167	47.59	269.7	EuroAirport Basel-Mulhouse-Freiburg	Switzerland		Basel-Mulhouse-Freiburg	4053
	BSP							Bensbach			Bensbach, Papua New Guinea	
	BSQ	P04			-109.8831286	31.36399028		Bisbee Municipal	us	AZ	Bisbee	
	BSW	AK97						Boswell Bay Airport (FAA: AK97)			Boswell Bay, Alaska, United States	
	BSZ	AK96						Bartletts			Egegik	
	BTD							Brunette Downs			Brunette Downs, Northern Territory, Australia	
	BTO		-3.0	U	-55.45	4.233333	3.0	Botopassi Airstrip	Suriname		Botopasi	7328
	BUH							All Airports			Bucharest, Romania	
	BUL							Bulolo			Bulolo, Papua New Guinea	
	BUU							Buyo			Buyo, Côte d'Ivoire	
	BVP							Bolovip			Bolovip, Papua New Guinea	
	BVV		11.0	N	147.621667	44.92	24.1	Burevestnik	Russia		Iturup Island	7478
	BVW							Batavia Downs			Batavia Downs, Queensland, Australia	
	BWJ							Bawan			Bawan, Papua New Guinea	
	BWL	6OK6						Earl Henry Airport (FAA: 6OK6)			Blackwell, Oklahoma, United States	
	BWP							Bewani			Bewani, Papua New Guinea	
	BWS	4W6						Blaine Municipal Airport (FAA: 4W6)			Blaine, Washington, United States	
	BXJ							Almaty-Burundai			Almaty, Kazakhstan	
	BXL							Nanuya Lailai			Nanuya Lailai, Fiji	
	BXS	L08			-116.3209722	33.25902778		Borrego Valley	us	CA	Borrego Springs	
	BXX		3.0	U	43.15	9.933		Boorama	Somalia		Boorama	6063
	BXZ							Bunsil			Bunsil, Papua New Guinea	
	BYA	BYA			-141.113375	64.07830278		Boundary	us	AK	Boundary	
	BYB							Dibba			Dibba, Oman	
	BYD							Beidah			Beidah, Yemen	
	BYL							Bella Yella			Bella Yella, Liberia	
	BYP							Barimunya			Barimunya, Western Australia, Australia	
	BYW	38WA						Blakely Island Airport (FAA: 38WA)			Blakely Island, Washington, United States	
	BYX							Baniyala			Baniyala, Northern Territory, Australia	
	BZB		2.0	U	35.473056	-21.542778	152.4	Bazaruto Island	Mozambique		Bazaruto Island	7435
	BZP							Bizant			Bizant, Queensland, Australia	
	C23		9.0	U	134.232778	6.998333	2.7	Peleliu Airfield	pw		Peleliu	7612
	CBC							Cherrabun			Cherrabun, Western Australia, Australia	
	CBI							Cape Barren Island			Cape Barren Island, Tasmania, Australia	
	CBY							Canobie			Canobie, Queensland, Australia	
	CCD	84CL						Century City Heliport (FAA: 84CL)			Los Angeles, California, United States	
	CCG	E13						Crane County Airport (FAA: E13)			Crane, Texas, United States	
	CCQ							Cachoeira			Cachoeira, Bahia, Brazil	
	CCT							Colonia Catriel			Colonia Catriel, Río Negro, Argentina	
	CDD							Cauquira			Cauquira, Honduras	
	CDE	CDE						Cape Decision Coast Guard Heliport			Cape Decision, Alaska, United States	
	CDI							Cachoeiro de Itapemirim			Cachoeiro de Itapemirim, Brazil	
	CDL	AK75						Candle 2 Airport (FAA: AK75)			Candle, Alaska, United States	
	CEX	AK13						Chena Hot Springs Airport (FAA: AK13)			Chena Hot Springs, Alaska, United States	
	CFH							Clifton Hills			Clifton Hills, South Australia, Australia	
	CFI							Camfield			Camfield, Northern Territory, Australia	
	CFP							Carpentaria Downs			Carpentaria Downs, Queensland, Australia	
	CGA	CGA	-9.0	A	-133.1478011	55.47883139		Craig SPB	us	AK	Craig	7144
	CGC							Cape Gloucester			Cape Gloucester, Papua New Guinea	
	CGG							Casiguran			Casiguran, Aurora, Philippines	
	CGJ							Chingola			Chingola, Zambia	
	CGT							Chinguitti			Chinguitti, Mauritania	
	CHE							Reenroe			Cahersiveen, County Kerry, Republic of Ireland	
	CHI							All Airports			Chicago, Illinois, United States	
	CHP	CHP			-144.6107836	65.48547222		Circle Hot Springs	us	AK	Circle Hot Springs	
	CHZ	2S7			-121.8761261	42.58319167		Chiloquin State	us	OR	Chiloquin	
	CIE							Collie			Collie, Western Australia, Australia	
	CIL	K29			-163.7034472	64.89788278		Council	us	AK	Council	
	CIQ							Chiquimula			Chiquimula, Chiquimula, Guatemala	
	CJD							Candilejas			Candilejas, Colombia	
	CJH							Chilko Lake (Tsylos Park Lodge) Airport (TC: CAG3)			Chilko Lake, British Columbia, Canada	
	CKD	CJX			-158.1371178	61.86902194		Crooked Creek	us	AK	Crooked Creek	
	CKE	CN20						Ferndale Resort Seaplane Base (FAA: CN20)			Kelseyville, California, United States	
	CKU	CKU			-145.7267042	60.54390333		Cordova Muni	us	AK	Cordova	
	CKX	CKX			-141.9522792	64.07133833		Chicken	us	AK	Chicken	
	CLG	C80			-120.2938139	36.16313889		New Coalinga Municipal	us	CA	Coalinga	
	CMT							Cameta			Cameta, Pará, Brazil	
	CNE	1V6			-105.1054994	38.42838111		Fremont County	us	CO	Canon City	
	CNT							Charata			Charata, Chubut, Argentina	
	CNZ							Cangamba			Cangamba, Angola	
	COA	O22			-120.4145556	38.03042306		Columbia	us	CA	Columbia	
	COB							Coolibah			Coolibah, Northern Territory, Australia	
	COL		0.0	U	-6.557222	56.633333	15.2	Coll	United Kingdom		Coll	7493
	COP	K23						Cooperstown-Westville Airport (FAA: K23)			Cooperstown, New York, United States	
	COY							Coolawanyah			Coolawanyah, Western Australia, Australia	
	CPG							Carmen de Patagones			Carmen de Patagones, Buenos Aires, Argentina	
	CPN							Cape Rodney			Cape Rodney, Papua New Guinea	
	CPU							Cururupu			Cururupu, Maranhão, Brazil	
	CQA							Canarana			Canarana, Mato Grosso, Brazil	
	CQP							Cape Flattery			Cape Flattery, Queensland, Australia	
	CQT							Caquetania			Caquetania, Colombia	
	CRH							Cherribah			Cherribah, Queensland, Australia	
	CRJ							Coorabie			Coorabie, South Australia, Australia	
	CRN							Cromarty			Cromarty, Scotland, United Kingdom	
	CRY							Carlton Hill			Carlton Hill, Western Australia, Australia	
	CSD							Cresswell Downs			Cresswell Downs, Northern Territory, Australia	
	CSE	0CO2						Buckhorn Ranch Airport (FAA: 0CO2)			Crested Butte, Colorado, United States	
	CSJ							Cape St. Jacques			Cape St. Jacques, Vietnam	
	CSR							Casuarito			Casuarito, Colombia	
	CSW							Colorado do Oeste			Colorado do Oeste, Rondônia, Brazil	
	CTE							Carti			Carti, Panamá	
	CTK	7G9						Canton Municipal Airport (FAA: 7G9)			Canton, South Dakota, United States	
	CTO	3C8						Calverton Executive Airpark (FAA: 3C8)			Calverton, New York, United States	
	CTR							Cattle Creek			Cattle Creek, Northern Territory, Australia	
	CTW	P52			-112.0351569	34.73002111		Cottonwood	us	AZ	Cottonwood	
	CTX							Cortland County Airport (Chase Field, FAA: N03)			Cortland, New York, United States	
	CUI							Currillo			Currillo, Colombia	
	CUJ							Culion			Culion, Palawan, Philippines	
	CUK		-6.0	U	-88.0325	17.7347	0.3	Caye Caulker	Belize		Caye Caulker	5454
	CUS	0NM0						Columbus Municipal Airport (FAA: 0NM0)			Columbus, New Mexico, United States	
	CUX	07TE						Cuddihy Field (FAA: 07TE)			Corpus Christi, Texas, United States	
	CVB							Chungribu			Chungribu, Papua New Guinea	
	CVI		-3.0	N	-67.5333	-46.4333	37.8	Caleta Olivia	Argentina		Caleta Olivia	7227
	CVL							Cape Vogel			Cape Vogel, Papua New Guinea	
	CWP							Campbellpore			Campbellpore, Pakistan	
	CWS	78WA						Center Island Airport (FAA: 78WA)			Center Island, Washington, United States	
	CXC	CXC			-144.4270969	61.58285917		Chitina	us	AK	Chitina	
	CYC		-6.0	U	-88.045	17.683611	3.0	Caye Chapel	Belize		Caye Chapel	7285
	CYL							Coyoles			Coyoles, Honduras	
	CYM	CYM	-9.0	A	-134.946111	57.515		Chatham Seaplane Base	us		Sitka	7139
	CZB							Carlos Ruhl			Cruz Alta, Rio Grande do Sul, Brazil	
	CZC	Z93						Copper Center 2 Airport (FAA: Z93)			Copper Center, Alaska, United States	
	CZH		-6.0	N	-88.4119	18.3822	12.2	Municipal	Belize		Corozal	7029
	CZJ							Corazon de Jesus			Corazon de Jesus, Panamá	
	CZN	CZN	-9.0	A	-142.0483742	62.07118972	308.2	Chisana	us	AK	Chisana	7234
	CZO	CZO						Chistochina			Chistochina, Alaska, United States	
	CZP	Z71						Cape Pole Seaplane Base (FAA: Z71)			Cape Pole, Alaska, United States	
	DAF							Daup			Daup, Papua New Guinea	
	DAH							Dathina			Dathina, Yemen	
	DAJ							Dauan			Dauan, Queensland, Australia	
	DAQ		8.0	U	125.0	46.583333	310.9	Daqing Saertu	China		Daqing	6942
	DBP							Debepare			Debepare, Papua New Guinea	
	DBS	U41						Dubois Municipal Airport (FAA: U41)			Dubois, Idaho, United States	
	DCK	DCK			-156.9046739	66.94333806		Dahl Creek	us	AK	Dahl Creek	
	DDI							Daydream Island Resort			Daydream Island Resort, Queensland, Australia	
	DDM							Dodoima			Dodoima, Papua New Guinea	
	DDP							Dorado Beach			Dorado, Puerto Rico	
	DER							Derim			Derim, Papua New Guinea	
	DFP							Drumduff			Drumduff, Queensland, Australia	
	DGA		-6.0	U	-88.216667	16.966667	3.0	Dangriga	Belize		Dangriga	7287
	DGC							Degahbur			Degahbur, Ethiopia	
	DIO	DM2			-168.9530556	65.75861111		Diomede Heliport	us	AK	Diomede	
	DIW		5.5	U	80.683333	5.966667	30.5	Dickwella	Sri Lanka		Dickwella	7562
	DJN	D66						Delta Junction Airport (FAA: D66)			Delta Junction, Alaska, United States	
	DLB							Dalbertis			Dalbertis, Papua New Guinea	
	DLP							Disneyland Resort Paris			Disneyland Resort Paris, Paris, France	
	DMR							Dhamar			Dhamar, Yemen	
	DNC							Danane			Danane, Côte d'Ivoire (Ivory Coast)	
	DNF							Martubah			Derna, Libya	
	DNM							Denham			Denham, Western Australia, Australia	
	DNU							Dinangat			Dinangat, Papua New Guinea	
	DOA							Doany			Doany, Madagascar	
	DOC							Dornoch			Dornoch, Scotland, United Kingdom	
	DOE		-3.0	U	-55.483333	4.016667	3.0	Djoemoe Airstrip	Suriname		Djoemoe	7329
	DOI							Doini			Doini, Papua New Guinea	
	DON							Dos Lagunas			Dos Lagunas, El Petén, Guatemala	
	DOO							Dorobisoro			Dorobisoro, Papua New Guinea	
	DOS							Dios			Dios, Papua New Guinea	
	DPU							Dumpu			Dumpu, Papua New Guinea	
	DRC							Dirico			Dirico, Angola	
	DRH							Dabra			Dabra, Indonesia	
	DRM							Drama			Drama, Greece	
	DRU	M26						Drummond Airport (FAA: M26)			Drummond, Montana, United States	
	DSG							Dilasag			Dilasag, Aurora, Philippines	
	DSL							Daru			Daru, Sierra Leone	
	DTH							Death Valley National Park			Death Valley, United States	
	DTT							All Airports			Detroit, Michigan, United States	
	DUF	7NC2						Pine Island Airport (FAA: 7NC2)			Corolla, North Carolina, United States	
	DUQ							Duncan			Duncan, British Columbia, Canada	
	DVD							Andavadoaka			Andavadoaka, Toliara province, Atsimo-Andrefana region, Madagascar	
	DVR							Daly River			Daly River, Northern Territory, Australia	
	DWN	OK03						Downtown Airpark (FAA: OK03)			Oklahoma City, Oklahoma, United States	
	DWS							Walt Disney World Airport (no FAA code)			Walt Disney World / Orlando, Florida, United States	
	DYM							Diamantina Lakes			Diamantina Lakes, Queensland, Australia	
	DYW							Daly Waters			Daly Waters, Northern Territory, Australia	
	DZI							Codazzi			Codazzi, Colombia	
	DZM		2.0	U	23.4258	46.4643	310.6	Aeroclub Cluj	Romania		Dezmir	8184
	EAL		12.0	U	167.333333	9.083333	3.0	Elenak	Marshall Islands		Elenak	7606
	EAP		1.0	E	7.529914	47.589583	269.7	EuroAirport	France		Mulhouse	6810
	EBN							Ebadon Airstrip			Kwajalein Atoll, Marshall Islands	
	EBO		1.0	U	7.222781	51.478506	13.7	Bochum Railway	Germany		Bochum	7303
	ECA	6D9	1.0	N	11.0	11.0	0.3	El Calafate	Argentina		El calafate	4311
	ECO							El Encanto			El Encanto, Colombia	
	ECR							El Charco			El Charco, Colombia	
	EDA							Edna Bay Municipal			Edna Bay, Alaska, United States	
	EDD							Erldunda			Erldunda, Northern Territory, Australia	
	EDQ							Erandique			Erandique, Honduras	
	EFG							Efogi			Efogi, Papua New Guinea	
	EGA							Engati			Engati, Papua New Guinea	
	EGP							Maverick County			Eagle Pass, Texas, United States	
	EHT	CT88						Rentschler Heliport (FAA: CT88)			East Hartford, Connecticut, United States	
	EIA							Popondetta			Eia, Papua New Guinea	
	EIH							Einasleigh			Einasleigh, Queensland, Australia	
	EJT		12.0	U	171.984444	6.040278	3.0	Enejit	Marshall Islands		Enejit	7609
	EKD							Elkedra			Elkedra, Northern Territory, Australia	
	EKE							Ekereku			Ekereku, Guyana	
	ELE		-5.0	U	-77.7	8.133	17.4	EL Real	Panama		El Real	5956
	ELJ							El Recreo			El Recreo, Colombia	
	ELR							Irian Jaya Airport (Elelim Airport)			Elelim, Indonesia	
	ELW	1Z9						Ellamar Seaplane Base (FAA: 1Z9)			Ellamar, Alaska, United States	
	ELX		-3.0	N	-72.93	-49.328889	389.8	El Chalten	Argentina		El Chalten	7232
	EMI							Emirau			Emirau, Papua New Guinea	
	EMO							Emo			Emo, Papua New Guinea	
	EMS							Embessa			Embessa, Papua New Guinea	
	ENJ							El Naranjo			El Naranjo, El Petén, Guatemala	
	EPG	NE69						Browns Airport (FAA: NE69)			Weeping Water, Nebraska, United States	
	EPI							Épi Island			Épi Island, Shéfa, Vanuatu	
	EPK							Episkopi			Episkopi, Cyprus	
	EPN							Epéna			Epéna, Republic of Congo	
	EPT							Eliptamin			Eliptamin, Papua New Guinea	
	ERE							Erave			Erave, Papua New Guinea	
	ERT							Erdenet			Erdenet, Mongolia	
	ERU							Erume			Erume, Papua New Guinea	
	ESA							Esa'ala			Esa'ala, Papua New Guinea	
	ESI							Espinosa			Espinosa, Minas Gerais, Brazil	
	ESO	E14						Ohkay Owingeh Airport (FAA: E14)			Española, New Mexico, United States	
	ESP	N53			-75.16067889	41.03587167		Stroudsburg-Pocono	us	PA	East Stroudsburg	
	EUE	05U			-116.0050597	39.60416667		Eureka	us	NV	Eureka	
	EVA	4TE8						Ben Bruce Memorial Airpark (FAA: 4TE8)			Evadale, Texas, United States	
	EVD							Eva Downs			Eva Downs, Northern Territory, Australia	
	EWE							Ewer			Ewer, Indonesia	
	EXI	EXI	-9.0	A	-135.4490328	58.42049861		Excursion Inlet SPB	us	AK	Excursion Inlet	7141
	FAK	2Z6						False Island Seaplane Base (FAA: 2Z6)			False Island, Alaska, United States	
	FAQ							Frieda River			Frieda River, Papua New Guinea	
	FBS	W33			-123.0096236	48.53732194		Friday Harbor	us	WA	Friday Harbor	
	FEA							Fetlar			Fetlar, Scotland, United Kingdom	
	FEJ							Feijó			Feijó, Acre, Brazil	
	FID	0B8			-72.03161139	41.25130806		Elizabeth	us	NY	Fishers Island	
	FIN							Finschhafen			Finschhafen, Papua New Guinea	
	FIV	2AK3						Five Finger Coast Guard Heliport (FAA: 2AK3)			Five Finger, Alaska, United States	
	FLC							Falls Creek			Falls Creek, Victoria, Australia	
	FLE	VA35						Fort Lee Army Airfield (FAA: VA35)			Fort Lee, Virginia, United States	
	FLH							Flotta Isle			Flotta Isle, Scotland, United Kingdom	
	FLI							Flateyri			Flateyri, Iceland	
	FLT	FLT			-157.98907	62.45264889		Flat	us	AK	Flat	
	FNE		10.0	U	147.083	-8.55		Fane	Papua New Guinea		Fane	6976
	FOA		0.0	E	-2.052	60.121		Foula	United Kingdom		Foula	5656
	FOB	82CL						Fort Bragg Airport (FAA: 82CL)			Fort Bragg, California, United States	
	FOY							Foya			Foya, Liberia	
	FPY	40J	-5.0	A	-83.58058333	30.06927778	13.4	Perry-Foley	us	FL	Perry	8064
	FRQ							Feramin			Feramin, Papua New Guinea	
	FSL							Fossil Downs			Fossil Downs, Western Australia, Australia	
	FUB							Fulleborn			Fulleborn, Papua New Guinea	
	FWM		0.0	E	-5.116667	56.816666		Fort William Heliport	United Kingdom		Fort William	6484
	GAA							Guamal			Guamal, Colombia	
	GAC							Gracias			Gracias, Honduras	
	GAP							Gusap			Gusap, Papua New Guinea	
	GAR							Garaina			Garaina, Papua New Guinea	
	GAV							Gag Island			Gag Island, West Papua, Indonesia	
	GAX		1.0	N	9.96062	-2.71016	22.3	Gamba	Gabon		Gamba	5655
	GAZ							Guasopa			Guasopa, Papua New Guinea	
	GBA							Big Bay			Big Bay, Sanma, Vanuatu	
	GBB							Gara Djebilet			Gara Djebilet, Algeria	
	GBC							Gasuke			Gasuke, Papua New Guinea	
	GBF							Negarbo			Negarbo, Papua New Guinea	
	GBM							Garba Harre Airport (Garbaharey Airport)			Garba Harre, Somalia	
	GCA							Guacamaya			Guacamaya, Colombia	
	GDA		1.0	N	21.197222	9.272222	459.9	Gounda	Central African Republic		Gounda	4210
	GDH	3Z8						Golden Horn Lodge Seaplane Base (FAA: 3Z8)			Golden Horn Lodge, Alaska, United States	
	GEC							Lefkoniko			Lefkoniko, Cyprus	
	GEI							Green Islands			Green Islands, Papua New Guinea	
	GEN		1.0	E	11.1004	60.1939	207.6	Gardermoen	Norway		Oslo	6854
	GEW							Gewoia			Gewoia, Papua New Guinea	
	GGC							Lumbala N'guimbo			Lumbala N'guimbo, Angola	
	GGR							Garoe			Garoe, Somalia	
	GHD							Ghimbi			Ghimbi, Ethiopia	
	GHE		-5.0	U	-78.36	8.06		Garachine	Panama		Garachine	8206
	GIM							Miele Mimbale			Miele Mimbale, Gabon	
	GIT							Geita			Geita, Tanzania	
	GKO							Kongoboumba			Kongoboumba, Gabon	
	GLC							Geladi			Geladi, Ethiopia	
	GLN							Goulimime			Goulimime, Morocco	
	GLP							Gulgubip			Gulgubip, Papua New Guinea	
	GLY							Goldsworthy			Goldsworthy, Western Australia, Australia	
	GMC							Guerima			Guerima, Colombia	
	GMI		10.0	U	150.331	-6.27111	7.0	Gasmata Island	Papua New Guinea		Gasmata Island	5971
	GMV	UT25						Monument Valley Airport (FAA: UT25)			Monument Valley, Utah, United States	
	GNU	GNU	-10.0	A	-161.5813967	59.11727556	4.6	Goodnews	us	AK	Goodnews	8202
	GOC							Gora			Gora, Papua New Guinea	
	GOE							Gonalia			Gonalia, Papua New Guinea	
	GOF							Goodfellow Air Force Base			San Angelo, Texas, United States	
	GOL	4S1			-124.4242742	42.41344444		Gold Beach Muni	us	OR	Gold Beach	
	GOS							Gosford			Gosford, New South Wales, Australia	
	GRA							Gamarra			Gamarra, Colombia	
	GRC							Grand Cess			Grand Cess, Liberia	
	GRH							Garuahi			Garuahi, Papua New Guinea	
	GRL							Garasa			Garasa, Papua New Guinea	
	GRT							Gujrat			Gujrat, Pakistan	
	GSI							Guadalcanal			Guadalcanal, Solomon Islands	
	GSS		2.0	U	31.4446	-24.9415	388.9	Sabi Sabi	South Africa		Sabi Sabi	7005
	GTC							Green Turtle			Green Turtle, Bahamas	
	GTK							Sungei Tekai			Sungei Tekai, Malaysia	
	GTY	W05			-77.27415139	39.84092833		Gettysburg and Travel Center	us	PA	Gettysburg	
	GUE							Guriaso			Guriaso, Papua New Guinea	
	GUG							Guari			Guari, Papua New Guinea	
	GUO							Gualaco			Gualaco, Honduras	
	GUV							Mougulu			Mougulu, Papua New Guinea	
	GVI							Green River			Green River, Papua New Guinea	
	GWN							Gnarowein			Gnarowein, Papua New Guinea	
	GWV	WV66						Glendale Fokker Field (FAA: WV66)			Glendale, West Virginia, United States	
	GZS		8.0	U	113.270631	22.990081	0.3	Guangzhou South Railway Station	China		Guangzhou	8399
	HAE	AZ15	9.0	U	125.77863	38.00543	39.9	Haeju	North Korea		Haeju	7554
	HAP							Long Island			Long Island, Queensland, Australia	
	HAY							Haycock			Haycock, Alaska, United States	
	HAZ							Hatzfeldthaven			Hatzfeldthaven, Papua New Guinea	
	HBB	NM83						Industrial Airpark (FAA: NM83)			Hobbs, New Mexico, United States	
	HBD							Habi			Habi, Papua New Guinea	
	HBH	2Z1						Entrance Island Seaplane Base (Hobart Bay) (FAA: 2Z1)			Entrance Island, Alaska, United States	
	HBI							Harbour Island			Harbour Island, Bahamas	
	HBN							Phu Bon			Phu Bon, Vietnam	
	HCA							Howard County			Big Spring, Texas, United States	
	HCC	1B1			-73.71031944	42.29130028		Columbia Cty	us	NY	Hudson	
	HED	AK33						Herendeen Bay Airport (FAA: AK33)			Herendeen Bay, Alaska, United States	
	HEO							Haelogo			Haelogo, Papua New Guinea	
	HEW		2.0	E	23.7261	37.8933	21.0	Athen Helenikon	Greece		Athens	6416
	HGZ	2AK6						Hog River Airport (FAA: 2AK6)			Hogatza, Alaska, United States	
	HHA		8.0	U	113.219633	28.189158	66.1	Huanghua Intl	China		Changsha	6953
	HIH							Hook Island			Hook Island, Queensland, Australia	
	HIT							Hivaro			Hivaro, Papua New Guinea	
	HLV							Helenvale			Helenvale, Queensland, Australia	
	HNI							Heiweni			Heiweni, Papua New Guinea	
	HNK							Hinchinbrook Island			Hinchinbrook Island, Queensland, Australia	
	HNN							Honinabi			Honinabi, Papua New Guinea	
	HOC							Komako			Komako, Papua New Guinea	
	HOO							Nhon Co			Quanduc (Quang Duc), Vietnam	
	HOY							Hoy			Longhope, Scotland, United Kingdom	
	HPE							Hope Vale			Hope Vale, Queensland, Australia	
	HPR							Pretoria Central Heliport			Pretoria, South Africa	
	HPV	HI01			-159.4455339	22.20919		Princeville	us	HI	Hanalei	
	HRA							Mansehra			Mansehra, Pakistan	
	HRC							Zhairem			Zhairem, Kazakhstan	
	HRN		10.0	O	151.911389	-23.441667		Heron Island	Australia		Heron Island	7636
	HRR							Herrera			Herrera, Colombia	
	HRZ							Horizontina			Horizontina, Rio Grande do Sul, Brazil	
	HSC							Shaoguan			Shaoguan, Guangdong, China	
	HTB							Terre-de-Bas			Terre-de-Bas, Guadeloupe	
	HUC	X63			-65.8007175	18.13801667		Humacao	us	PR	Humacao	
	HUD	0K7			-94.24524167	42.7360825		Humboldt Municipal	us	IA	Humboldt	
	HUK							Hukuntsi			Hukuntsi, Botswana	
	HWA							Hawabango			Hawabango, Papua New Guinea	
	HWI	HWI			-134.7559531	58.12744139		Hawk Inlet SPB	us	AK	Hawk Inlet	
	HYF							Hayfields			Hayfields, Papua New Guinea	
	HYL	HYL	-9.0	A	-132.6460942	55.48158833		Hollis SPB	us	AK	Hollis	7145
	IAL							Ialibu			Ialibu, Papua New Guinea	
	IAQ							Bahregan			Bahregan, Iran	
	IAU							Iaura			Iaura, Papua New Guinea	
	IBI							Iboki			Iboki, Papua New Guinea	
	IBL		2.0	U	35.452222	-21.707222	15.2	Indigo Bay Lodge	Mozambique		Indigo Bay Lodge	7438
	IBO							Ibo			Ibo, Mozambique	
	ICY	19AK						Icy Bay Airport (FAA: 19AK)			Icy Bay, Alaska, United States	
	IDN							Indagen			Indagen, Papua New Guinea	
	IGT							Magas			Magas, Republic of Ingushetia, Russia	
	IHA							Niihama			Niihama, Shikoku, Japan	
	IHU		10.0	U	145.396	-7.89756	14.3	Ihu	Papua New Guinea		Ihu	5972
