darkplum                   	3f012c	 63   1  44
darkpurple                 	35063e	 53   6  62
darkred                    	840000	132   0   0
darkrose                   	b5485d	181  72  93
darkroyalblue              	02066f	  2   6 111
darksage                   	598556	 89 133  86
darksalmon                 	c85a53	200  90  83
darksand                   	a88f59	168 143  89
darkseafoam                	1fb57a	 31 181 122
darkseafoamgreen           	3eaf76	 62 175 118
darkseagreen               	11875d	 17 135  93
darkskyblue                	448ee4	 68 142 228
darkslateblue              	214761	 33  71  97
darktan                    	af884a	175 136  74
darktaupe                  	7f684e	127 104  78
darkteal                   	014d4e	  1  77  78
darkturquoise              	045c5a	  4  92  90
darkviolet                 	34013f	 52   1  63
darkyellow                 	d5b60a	213 182  10
darkyellowgreen            	728f02	114 143   2
deepaqua                   	08787f	  8 120 127
deepblue                   	040273	  4   2 115
deepbrown                  	410200	 65   2   0
deepgreen                  	02590f	  2  89  15
deeplavender               	8d5eb7	141  94 183
deeplilac                  	966ebd	150 110 189
deepmagenta                	a0025c	160   2  92
deeporange                 	dc4d01	220  77   1
deeppink                   	cb0162	203   1  98
deeppurple                 	36013f	 54   1  63
deepred                    	9a0200	154   2   0
deeprose                   	c74767	199  71 103
deepseablue                	015482	  1  84 130
deepskyblue                	0d75f8	 13 117 248
deepteal                   	00555a	  0  85  90
deepturquoise              	017374	  1 115 116
deepviolet                 	490648	 73   6  72
denim                      	3b638c	 59  99 140
denimblue                  	3b5b92	 59  91 146
desert                     	ccad60	204 173  96
diarrhea                   	9f8303	159 131   3
dirt                       	8a6e45	138 110  69
dirtbrown                  	836539	131 101  57
dirtyblue                  	3f829d	 63 130 157
dirtygreen                 	667e2c	102 126  44
dirtyorange                	c87606	200 118   6
dirtypink                  	ca7b80	202 123 128
dirtypurple                	734a65	115  74 101
dirtyyellow                	cdc50a	205 197  10
dodgerblue                 	3e82fc	 62 130 252
drab                       	828344	130 131  68
drabgreen                  	749551	116 149  81
driedblood                 	4b0101	 75   1   1
duckeggblue                	c3fbf4	195 251 244
dullblue                   	49759c	 73 117 156
dullbrown                  	876e4b	135 110  75
dullgreen                  	74a662	116 166  98
dullorange                 	d8863b	216 134  59
dullpink                   	d5869d	213 134 157
dullpurple                 	84597e	132  89 126
dullred                    	bb3f3f	187  63  63
dullteal                   	5f9e8f	 95 158 143
dullyellow                 	eedc5b	238 220  91
dusk                       	4e5481	 78  84 129
duskblue                   	26538d	 38  83 141
duskyblue                  	475f94	 71  95 148
duskypink                  	cc7a8b	204 122 139
duskypurple                	895b7b	137  91 123
duskyrose                  	ba6873	186 104 115
dust                       	b2996e	178 153 110
dustyblue                  	5a86ad	 90 134 173
dustygreen                 	76a973	118 169 115
dustylavender              	ac86a8	172 134 168
dustyorange                	f0833a	240 131  58
dustypink                  	d58a94	213 138 148
dustypurple                	825f87	130  95 135
dustyred                   	b9484e	185  72  78
dustyrose                  	c0737a	192 115 122
dustyteal                  	4c9085	 76 144 133
earth                      	a2653e	162 101  62
eastergreen                	8cfd7e	140 253 126
easterpurple               	c071fe	192 113 254
ecru                       	feffca	254 255 202
eggplant                   	380835	 56   8  53
eggplantpurple             	430541	 67   5  65
eggshell                   	fffcc4	255 252 196
eggshellblue               	c4fff7	196 255 247
electricblue               	0652ff	  6  82 255
electricgreen              	21fc0d	 33 252  13
electriclime               	a8ff04	168 255   4
electricpink               	ff0490	255   4 144
electricpurple             	aa23ff	170  35 255
emerald                    	01a049	  1 160  73
emeraldgreen               	028f1e	  2 143  30
evergreen                  	05472a	  5  71  42
fadedblue                  	658cbb	101 140 187
fadedgreen                 	7bb274	123 178 116
fadedorange                	f0944d	240 148  77
fadedpink                  	de9dac	222 157 172
fadedpurple                	916e99	145 110 153
fadedred                   	d3494e	211  73  78
fadedyellow                	feff7f	254 255 127
fawn                       	cfaf7b	207 175 123
fern                       	63a950	 99 169  80
ferngreen                  	548d44	 84 141  68
fireenginered              	fe0002	254   0   2
flatblue                   	3c73a8	 60 115 168
flatgreen                  	699d4c	105 157  76
fluorescentgreen           	08ff08	  8 255   8
flurogreen                 	0aff02	 10 255   2
foamgreen                  	90fda9	144 253 169
forest                     	0b5509	 11  85   9
forestgreen                	06470c	  6  71  12
forrestgreen               	154406	 21  68   6
frenchblue                 	436bad	 67 107 173
freshgreen                 	69d84f	105 216  79
froggreen                  	58bc08	 88 188   8
fuchsia                    	ed0dd9	237  13 217
gold                       	dbb40c	219 180  12
golden                     	f5bf03	245 191   3
goldenbrown                	b27a01	178 122   1
goldenrod                  	f9bc08	249 188   8
goldenyellow               	fec615	254 198  21
grape                      	6c3461	108  52  97
grapefruit                 	fd5956	253  89  86
grapepurple                	5d1451	 93  20  81
grass                      	5cac2d	 92 172  45
grassgreen                 	3f9b0b	 63 155  11
grassygreen                	419c03	 65 156   3
green                      	15b01a	 21 176  26
greenapple                 	5edc1f	 94 220  31
greenblue                  	01c08d	  1 192 141
greenbrown                 	544e03	 84  78   3
greengrey                  	77926f	119 146 111
greenish                   	40a368	 64 163 104
greenishbeige              	c9d179	201 209 121
greenishblue               	0b8b87	 11 139 135
greenishbrown              	696112	105  97  18
greenishcyan               	2afeb7	 42 254 183
greenishgrey               	96ae8d	150 174 141
greenishtan                	bccb7a	188 203 122
greenishteal               	32bf84	 50 191 132
greenishturquoise          	00fbb0	  0 251 176
greenishyellow             	cdfd02	205 253   2
greenteal                  	0cb577	 12 181 119
greenyblue                 	42b395	 66 179 149
greenybrown                	696006	105  96   6
greenyellow                	b5ce08	181 206   8
greenygrey                 	7ea07a	126 160 122
greenyyellow               	c6f808	198 248   8
grey                       	929591	146 149 145
greyblue                   	647d8e	100 125 142
greybrown                  	7f7053	127 112  83
greygreen                  	86a17d	134 161 125
greyish                    	a8a495	168 164 149
greyishblue                	5e819d	 94 129 157
greyishbrown               	7a6a4f	122 106  79
greyishgreen               	82a67d	130 166 125
greyishpink                	c88d94	200 141 148
greyishpurple              	887191	136 113 145
greyishteal                	719f91	113 159 145
greypink                   	c3909b	195 144 155
greypurple                 	826d8c	130 109 140
greyteal                   	5e9b8a	 94 155 138
grossgreen                 	a0bf16	160 191  22
gunmetal                   	536267	 83  98 103
hazel                      	8e7618	142 118  24
heather                    	a484ac	164 132 172
heliotrope                 	d94ff5	217  79 245
highlightergreen           	1bfc06	 27 252   6
hospitalgreen              	9be5aa	155 229 170
hotgreen                   	25ff29	 37 255  41
hotmagenta                 	f504c9	245   4 201
hotpink                    	ff028d	255   2 141
hotpurple                  	cb00f5	203   0 245
huntergreen                	0b4008	 11  64   8
ice                        	d6fffa	214 255 250
iceblue                    	d7fffe	215 255 254
ickygreen                  	8fae22	143 174  34
indianred                  	850e04	133  14   4
indigo                     	380282	 56   2 130
indigoblue                 	3a18b1	 58  24 177
iris                       	6258c4	 98  88 196
irishgreen                 	019529	  1 149  41
ivory                      	ffffcb	255 255 203
jade                       	1fa774	 31 167 116
jadegreen                  	2baf6a	 43 175 106
junglegreen                	048243	  4 130  67
kelleygreen                	009337	  0 147  55
kellygreen                 	02ab2e	  2 171  46
kermitgreen                	5cb200	 92 178   0
keylime                    	aeff6e	174 255 110
khaki                      	aaa662	170 166  98
khakigreen                 	728639	114 134  57
kiwi                       	9cef43	156 239  67
kiwigreen                  	8ee53f	142 229  63
lavender                   	c79fef	199 159 239
lavenderblue               	8b88f8	139 136 248
lavenderpink               	dd85d7	221 133 215
lawngreen                  	4da409	 77 164   9
leaf                       	71aa34	113 170  52
leafgreen                  	5ca904	 92 169   4
leafygreen                 	51b73b	 81 183  59
leather                    	ac7434	172 116  52
lemon                      	fdff52	253 255  82
lemongreen                 	adf802	173 248   2
lemonlime                  	bffe28	191 254  40
lemonyellow                	fdff38	253 255  56
lichen                     	8fb67b	143 182 123
lightaqua                  	8cffdb	140 255 219
lightaquamarine            	7bfdc7	123 253 199
lightbeige                 	fffeb6	255 254 182
lightblue                  	7bc8f6	123 200 246
lightbluegreen             	7efbb3	126 251 179
lightbluegrey              	b7c9e2	183 201 226
lightbluishgreen           	76fda8	118 253 168
lightbrightgreen           	53fe5c	 83 254  92
lightbrown                 	ad8150	173 129  80
lightburgundy              	a8415b	168  65  91
lightcyan                  	acfffc	172 255 252
lighteggplant              	894585	137  69 133
lightergreen               	75fd63	117 253  99
lighterpurple              	a55af4	165  90 244
lightforestgreen           	4f9153	 79 145  83
lightgold                  	fddc5c	253 220  92
lightgrassgreen            	9af764	154 247 100
lightgreen                 	76ff7b	118 255 123
lightgreenblue             	56fca2	 86 252 162
lightgreenishblue          	63f7b4	 99 247 180
lightgrey                  	d8dcd6	216 220 214
lightgreyblue              	9dbcd4	157 188 212
lightgreygreen             	b7e1a1	183 225 161
lightindigo                	6d5acf	109  90 207
lightishblue               	3d7afd	 61 122 253
lightishgreen              	61e160	 97 225  96
lightishpurple             	a552e6	165  82 230
lightishred                	fe2f4a	254  47  74
lightkhaki                 	e6f2a2	230 242 162
lightlavendar              	efc0fe	239 192 254
lightlavender              	dfc5fe	223 197 254
lightlightblue             	cafffb	202 255 251
lightlightgreen            	c8ffb0	200 255 176
lightlilac                 	edc8ff	237 200 255
lightlime                  	aefd6c	174 253 108
lightlimegreen             	b9ff66	185 255 102
lightmagenta               	fa5ff7	250  95 247
lightmaroon                	a24857	162  72  87
lightmauve                 	c292a1	194 146 161
lightmint                  	b6ffbb	182 255 187
lightmintgreen             	a6fbb2	166 251 178
lightmossgreen             	a6c875	166 200 117
lightmustard               	f7d560	247 213  96
lightnavy                  	155084	 21  80 132
lightnavyblue              	2e5a88	 46  90 136
lightneongreen             	4efd54	 78 253  84
lightolive                 	acbf69	172 191 105
lightolivegreen            	a4be5c	164 190  92
lightorange                	fdaa48	253 170  72
lightpastelgreen           	b2fba5	178 251 165
lightpeach                 	ffd8b1	255 216 177
lightpeagreen              	c4fe82	196 254 130
lightperiwinkle            	c1c6fc	193 198 252
lightpink                  	ffd1df	255 209 223
lightplum                  	9d5783	157  87 131
lightpurple                	bf77f6	191 119 246
lightred                   	ff474c	255  71  76
lightrose                  	ffc5cb	255 197 203
lightroyalblue             	3a2efe	 58  46 254
lightsage                  	bcecac	188 236 172
lightsalmon                	fea993	254 169 147
lightseafoam               	a0febf	160 254 191
lightseafoamgreen          	a7ffb5	167 255 181
lightseagreen              	98f6b0	152 246 176
lightskyblue               	c6fcff	198 252 255
lighttan                   	fbeeac	251 238 172
lightteal                  	90e4c1	144 228 193
lightturquoise             	7ef4cc	126 244 204
lighturple                 	b36ff6	179 111 246
lightviolet                	d6b4fc	214 180 252
lightyellow                	fffe7a	255 254 122
lightyellowgreen           	ccfd7f	204 253 127
lightyellowishgreen        	c2ff89	194 255 137
lilac                      	cea2fd	206 162 253
liliac                     	c48efd	196 142 253
lime                       	aaff32	170 255  50
limegreen                  	89fe05	137 254   5
limeyellow                 	d0fe1d	208 254  29
lipstick                   	d5174e	213  23  78
lipstickred                	c0022f	192   2  47
macaroniandcheese          	efb435	239 180  53
magenta                    	c20078	194   0 120
mahogany                   	4a0100	 74   1   0
maize                      	f4d054	244 208  84
mango                      	ffa62b	255 166  43
manilla                    	fffa86	255 250 134
marigold                   	fcc006	252 192   6
marine                     	042e60	  4  46  96
marineblue                 	01386a	  1  56 106
maroon                     	650021	101   0  33
mauve                      	ae7181	174 113 129
mediumblue                 	2c6fbb	 44 111 187
mediumbrown                	7f5112	127  81  18
mediumgreen                	39ad48	 57 173  72
mediumgrey                 	7d7f7c	125 127 124
mediumpink                 	f36196	243  97 150
mediumpurple               	9e43a2	158  67 162
melon                      	ff7855	255 120  85
merlot                     	730039	115   0  57
metallicblue               	4f738e	 79 115 142
midblue                    	276ab3	 39 106 179
midgreen                   	50a747	 80 167  71
midnight                   	03012d	  3   1  45
midnightblue               	020035	  2   0  53
midnightpurple             	280137	 40   1  55
militarygreen              	667c3e	102 124  62
milkchocolate              	7f4e1e	127  78  30
mint                       	9ffeb0	159 254 176
mintgreen                  	8fff9f	143 255 159
mintygreen                 	0bf77d	 11 247 125
mocha                      	9d7651	157 118  81
moss                       	769958	118 153  88
mossgreen                  	658b38	101 139  56
mossygreen                 	638b27	 99 139  39
mud                        	735c12	115  92  18
mudbrown                   	60460f	 96  70  15
muddybrown                 	886806	136 104   6
muddygreen                 	657432	101 116  50
muddyyellow                	bfac05	191 172   5
mudgreen                   	606602	 96 102   2
mulberry                   	920a4e	146  10  78
murkygreen                 	6c7a0e	108 122  14
mushroom                   	ba9e88	186 158 136
mustard                    	ceb301	206 179   1
mustardbrown               	ac7e04	172 126   4
mustardgreen               	a8b504	168 181   4
mustardyellow              	d2bd0a	210 189  10
mutedblue                  	3b719f	 59 113 159
mutedgreen                 	5fa052	 95 160  82
mutedpink                  	d1768f	209 118 143
mutedpurple                	805b87	128  91 135
nastygreen                 	70b23f	112 178  63
navy                       	01153e	  1  21  62
navyblue                   	001146	  0  17  70
navygreen                  	35530a	 53  83  10
neonblue                   	04d9ff	  4 217 255
neongreen                  	0cff0c	 12 255  12
neonpink                   	fe019a	254   1 154
neonpurple                 	bc13fe	188  19 254
neonred                    	ff073a	255   7  58
neonyellow                 	cfff04	207 255   4
niceblue                   	107ab0	 16 122 176
nightblue                  	040348	  4   3  72
ocean                      	017b92	  1 123 146
oceanblue                  	03719c	  3 113 156
oceangreen                 	3d9973	 61 153 115
ocher                      	bf9b0c	191 155  12
ochre                      	bf9005	191 144   5
ocre                       	c69c04	198 156   4
offblue                    	5684ae	 86 132 174
offgreen                   	6ba353	107 163  83
offwhite                   	ffffe4	255 255 228
offyellow                  	f1f33f	241 243  63
oldpink                    	c77986	199 121 134
oldrose                    	c87f89	200 127 137
olive                      	6e750e	110 117  14
olivebrown                 	645403	100  84   3
olivedrab                  	6f7632	111 118  50
olivegreen                 	677a04	103 122   4
oliveyellow                	c2b709	194 183   9
orange                     	f97306	249 115   6
orangebrown                	be6400	190 100   0
orangeish                  	fd8d49	253 141  73
orangepink                 	ff6f52	255 111  82
orangered                  	fe420f	254  66  15
orangeybrown               	b16002	177  96   2
orangeyellow               	ffad01	255 173   1
orangeyred                 	fa4224	250  66  36
orangeyyellow              	fdb915	253 185  21
orangish                   	fc824a	252 130  74
orangishbrown              	b25f03	178  95   3
orangishred                	f43605	244  54   5
orchid                     	c875c4	200 117 196
pale                       	fff9d0	255 249 208
paleaqua                   	b8ffeb	184 255 235
paleblue                   	d0fefe	208 254 254
palebrown                  	b1916e	177 145 110
palecyan                   	b7fffa	183 255 250
palegold                   	fdde6c	253 222 108
palegreen                  	c7fdb5	199 253 181
palegrey                   	fdfdfe	253 253 254
palelavender               	eecffe	238 207 254
palelightgreen             	b1fc99	177 252 153
palelilac                  	e4cbff	228 203 255
palelime                   	befd73	190 253 115
palelimegreen              	b1ff65	177 255 101
palemagenta                	d767ad	215 103 173
palemauve                  	fed0fc	254 208 252
paleolive                  	b9cc81	185 204 129
paleolivegreen             	b1d27b	177 210 123
paleorange                 	ffa756	255 167  86
palepeach                  	ffe5ad	255 229 173
palepink                   	ffcfdc	255 207 220
palepurple                 	b790d4	183 144 212
palered                    	d9544d	217  84  77
palerose                   	fdc1c5	253 193 197
palesalmon                 	ffb19a	255 177 154
paleskyblue                	bdf6fe	189 246 254
paleteal                   	82cbb2	130 203 178
paleturquoise              	a5fbd5	165 251 213
paleviolet                 	ceaefa	206 174 250
paleyellow                 	ffff84	255 255 132
parchment                  	fefcaf	254 252 175
pastelblue                 	a2bffe	162 191 254
pastelgreen                	b0ff9d	176 255 157
pastelorange               	ff964f	255 150  79
pastelpink                 	ffbacd	255 186 205
pastelpurple               	caa0ff	202 160 255
pastelred                  	db5856	219  88  86
pastelyellow               	fffe71	255 254 113
pea                        	a4bf20	164 191  32
peach                      	ffb07c	255 176 124
peachypink                 	ff9a8a	255 154 138
peacockblue                	016795	  1 103 149
peagreen                   	8eab12	142 171  18
pear                       	cbf85f	203 248  95
peasoup                    	929901	146 153   1
peasoupgreen               	94a617	148 166  23
periwinkle                 	8e82fe	142 130 254
periwinkleblue             	8f99fb	143 153 251
perrywinkle                	8f8ce7	143 140 231
petrol                     	005f6a	  0  95 106
pigpink                    	e78ea5	231 142 165
pine                       	2b5d34	 43  93  52
pinegreen                  	0a481e	 10  72  30
pink                       	ff81c0	255 129 192
pinkish                    	d46a7e	212 106 126
pinkishbrown               	b17261	177 114  97
pinkishgrey                	c8aca9	200 172 169
pinkishorange              	ff724c	255 114  76
pinkishpurple              	d648d7	214  72 215
pinkishred                 	f10c45	241  12  69
pinkishtan                 	d99b82	217 155 130
pinkpurple                 	ef1de7	239  29 231
pinkred                    	f5054f	245   5  79
pinky                      	fc86aa	252 134 170
pinkypurple                	c94cbe	201  76 190
pinkyred                   	fc2647	252  38  71
pissyellow                 	ddd618	221 214  24
pistachio                  	c0fa8b	192 250 139
plum                       	580f41	 88  15  65
plumpurple                 	4e0550	 78   5  80
poisongreen                	40fd14	 64 253  20
poo                        	8f7303	143 115   3
poobrown                   	885f01	136  95   1
poop                       	7f5e00	127  94   0
poopbrown                  	7a5901	122  89   1
poopgreen                  	6f7c00	111 124   0
powderblue                 	b1d1fc	177 209 252
powderpink                 	ffb2d0	255 178 208
primaryblue                	0804f9	  8   4 249
prussianblue               	004577	  0  69 119
puce                       	a57e52	165 126  82
puke                       	a5a502	165 165   2
pukebrown                  	947706	148 119   6
pukegreen                  	9aae07	154 174   7
pukeyellow                 	c2be0e	194 190  14
pumpkin                    	e17701	225 119   1
pumpkinorange              	fb7d07	251 125   7
pureblue                   	0203e2	  2   3 226
purple                     	7e1e9c	126  30 156
purpleblue                 	5d21d0	 93  33 208
purplebrown                	673a3f	103  58  63
purplegrey                 	866f85	134 111 133
purpleish                  	98568d	152  86 141
purpleishblue              	6140ef	 97  64 239
purpleishpink              	df4ec8	223  78 200
purplepink                 	d725de	215  37 222
purplered                  	990147	153   1  71
purpley                    	8756e4	135  86 228
purpleyblue                	5f34e7	 95  52 231
purpleygrey                	947e94	148 126 148
purpleypink                	c83cb9	200  60 185
purplish                   	94568c	148  86 140
purplishblue               	601ef9	 96  30 249
purplishbrown              	6b4247	107  66  71
purplishgrey               	7a687f	122 104 127
purplishpink               	ce5dae	206  93 174
purplishred                	b0054b	176   5  75
purply                     	983fb2	152  63 178
purplyblue                 	661aee	102  26 238
purplypink                 	f075e6	240 117 230
putty                      	beae8a	190 174 138
racinggreen                	014600	  1  70   0
radioactivegreen           	2cfa1f	 44 250  31
raspberry                  	b00149	176   1  73
rawsienna                  	9a6200	154  98   0
rawumber                   	a75e09	167  94   9
reallylightblue            	d4ffff	212 255 255
red                        	e50000	229   0   0
redbrown                   	8b2e16	139  46  22
reddish                    	c44240	196  66  64
reddishbrown               	7f2b0a	127  43  10
reddishgrey                	997570	153 117 112
reddishorange              	f8481c	248  72  28
reddishpink                	fe2c54	254  44  84
reddishpurple              	910951	145   9  81
reddybrown                 	6e1005	110  16   5
redorange                  	fd3c06	253  60   6
redpink                    	fa2a55	250  42  85
redpurple                  	820747	130   7  71
redviolet                  	9e0168	158   1 104
redwine                    	8c0034	140   0  52
richblue                   	021bf9	  2  27 249
richpurple                 	720058	114   0  88
robineggblue               	8af1fe	138 241 254
robinsegg                  	6dedfd	109 237 253
robinseggblue              	98eff9	152 239 249
rosa                       	fe86a4	254 134 164
rose                       	cf6275	207  98 117
rosepink                   	f7879a	247 135 154
rosered                    	be013c	190   1  60
rosypink                   	f6688e	246 104 142
rouge                      	ab1239	171  18  57
royal                      	0c1793	 12  23 147
royalblue                  	0504aa	  5   4 170
royalpurple                	4b006e	 75   0 110
