waterproof,not permitting the passage of water,"make watertight; ""Waterproof the coat""",any fabric impervious to water,a water-resistant coat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterproofed,not permitting the passage of water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterproofer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterproofing,the act of treating something to make it repel water,a coating capable of making a surface waterproof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterproofness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterproofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waters,United States actress and singer (1896-1977),"the serous fluid in which the embryo is suspended inside the amnion; ""before a woman gives birth her waters break""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterscape,a painting of the sea (as distinguished from a landscape),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watershake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watershed,a ridge of land that separates two adjacent river systems,"the entire geographical area drained by a river and its tributaries; an area characterized by all runoff being conveyed to the same outlet; ""flood control in the Missouri basin""","an event marking a unique or important historical change of course or one on which important developments depend; ""the agreement was a watershed in the history of both nations""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watersheds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watershoot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watershut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterside,land bordering a body of water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watersider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterskier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterskiing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterskin,a container of skin for holding water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watersmeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watersoaked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterspout,a tornado passing over water and picking up a column of water and mist,a heavy rain,a channel through which water is discharged (especially one used for drainage from the gutters of a roof),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterspouts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstoup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watertight,not allowing water to pass in or out,"without flaws or loopholes; ""an ironclad contract""; ""a watertight alibi""; ""a bulletproof argument""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watertightal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watertightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterwall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterway,a navigable body of water,a conduit through which water flows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterway's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterways,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterweed,a weedy aquatic plant of genus Elodea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterwheel,a wheel with buckets attached to its rim; raises water from a stream or pond,a wheel that rotates by direct action of water; a simple turbine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterwise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterwoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterworker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterworks,a public utility that provides water,workplace where water is stored and purified and distributed for a community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterworm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterworn,(of rocks especially) worn smooth by the action of water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterwort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterworthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watery,"filled with water; ""watery soil""","wet with secreted or exuded moisture such as sweat or tears; ""wiped his reeking neck""","relating to or resembling or consisting of water; ""a watery substance""; ""a watery color""","overly diluted; thin and insipid; ""washy coffee""; ""watery milk""; ""weak tea""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watfiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wathstead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wats,a telephone line;long distance service at fixed rates for fixed zones; an acronym for wide area telephone service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watson,United States telephone engineer who assisted Alexander Graham Bell in his experiments (1854-1934),United States psychologist considered the founder of behavioristic psychology (1878-1958),United States geneticist who (with Crick in 1953) helped discover the helical structure of DNA (born in 1928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watt,a unit of power equal to 1 joule per second; the power dissipated by a current of 1 ampere flowing across a resistance of 1 ohm,Scottish engineer and inventor whose improvements in the steam engine led to its wide use in industry (1736-1819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattage,the product of voltage and current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watteau,French painter (1684-1721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watthour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watthours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattle,build of or with wattle,interlace to form wattle,a fleshy wrinkled and often brightly colored fold of skin hanging from the neck or throat of certain birds (chickens and turkeys) or lizards,framework consisting of stakes interwoven with branches to form a fence,any of various Australasian trees yielding slender poles suitable for wattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattlebird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattleboy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattlework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattmeter,an instrument for measuring in watts the flow of power in an electrical circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watts,English poet and theologian (1674-1748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wattsecond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waubeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauchle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waucht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauchted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauchting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauchts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waufie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waugh,English author of satirical novels (1903-1966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waughted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waughting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waughts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waughy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waukit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waukrife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waul,make high-pitched, whiney noises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waumle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauregan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wauve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavably,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wave,"signal with the hands or nod; ""She waved to her friends""; ""He waved his hand hospitably""","move or swing back and forth; ""She waved her gun""","move in a wavy pattern or with a rising and falling motion; ""The curtains undulated""; ""the waves rolled towards the beach""","twist or roll into coils or ringlets; ""curl my hair"," please""","set waves in; ""she asked the hairdresser to wave her hair""",one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),"a movement like that of a sudden occurrence or increase in a specified phenomenon; ""a wave of settlers""; ""troops advancing in waves""",(physics) a movement up and down or back and forth,"something that rises rapidly; ""a wave of emotion swept over him""; ""there was a sudden wave of buying before the market closed""; ""a wave of conservatism in the country led by the hard right""",the act of signaling by a movement of the hand,a hairdo that creates undulations in the hair,an undulating curve,"a persistent and widespread unusual weather condition (especially of unusual temperatures); ""a heat wave""",a member of the women's reserve of the United States Navy; originally organized during World War II but now no longer a separate branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveband,a band of adjacent radio frequencies (e.g., assigned for transmitting radio or television signals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavebands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveform,the shape of a wave illustrated graphically by plotting the values of the period quantity against time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveform's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavefront,(physics) an imaginary surface joining all points in space that are reached at the same instant by a wave propagating through a medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavefront's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavefronts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveguide,a hollow metal conductor that provides a path to guide microwaves; used in radar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveguides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelength,the distance (measured in the direction of propagation) between two points in the same phase in consecutive cycles of a wave,"a shared orientation leading to mutual understanding; ""they are on the same wavelength""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelessly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelessness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet,a small wave on the surface of a liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelike,uneven by virtue of having wrinkles or waves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavellite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavemeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavenumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveoffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveproof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waver,"pause or hold back in uncertainty or unwillingness; ""Authorities hesitate to quote exact figures""","be unsure or weak; ""Their enthusiasm is faltering""",move hesitatingly, as if about to give way,"move or sway in a rising and falling or wavelike pattern; ""the line on the monitor vacillated""","move back and forth very rapidly; ""the candle flickered""",sway to and fro,give off unsteady sounds, alternating in amplitude or frequency,someone who communicates by waving,"the act of pausing uncertainly; ""there was a hesitation in his speech""",the act of moving back and forth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waverable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waverer,one who hesitates (usually out of fear),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waverers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavering,uncertain in purpose or action,indecision in speech or action,"the quality of being unsteady and subject to changes; ""he kept a record of price fluctuations""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveringly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveringness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waverous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveshape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavewise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waviata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavier,"(of hair) having waves; ""she had long wavy hair""",uneven by virtue of having wrinkles or waves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waviest,"(of hair) having waves; ""she had long wavy hair""",uneven by virtue of having wrinkles or waves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waviness,(of hair) a tendency to curl,unevenness produced by waves or wrinkles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavinesses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waving,the act of signaling by a movement of the hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavingly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wavy,"(of hair) having waves; ""she had long wavy hair""",uneven by virtue of having wrinkles or waves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waw,the 6th letter of the Hebrew alphabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wawah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wawaskeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wawl,make high-pitched, whiney noises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wawled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wawling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wawls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wax,"cover with wax; ""wax the car""","go up or advance; ""Sales were climbing after prices were lowered""","increase in phase; ""the moon is waxing""",any of various substances of either mineral origin or plant or animal origin; they are solid at normal temperatures and insoluble in water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxberries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxberry,deciduous shrub of western North America having spikes of pink flowers followed by round white berries,deciduous aromatic shrub of eastern North America with grey-green wax-coated berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxbill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxbills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxchandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxchandlery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxcomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxed,"treated with wax; ""waxed floors""; ""waxed mustache""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxen,"made of or covered with wax; ""waxen candles""; ""careful"," the floor is waxy""","having the paleness of wax; ""the poor face with the same awful waxen pallor""- Bram Stoker; ""the soldier turned his waxlike features toward him""; ""a thin face with a waxy paleness""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxflower,twining woody vine of Madagascar having thick dark waxy evergreen leaves and clusters of large fragrant waxy white flowers along the stems; widely cultivated in warm regions,epiphytic clusia of British Guiana,small waxy white or pinkish-white saprophytic woodland plant having scalelike leaves and a nodding flower; turns black with age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxhearted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxier,"made of or covered with wax; ""waxen candles""; ""careful"," the floor is waxy""","easily impressed or influenced; ""an impressionable youngster""; ""an impressionable age""; ""a waxy mind""","capable of being bent or flexed or twisted without breaking; ""a flexible wire""; ""a pliant young tree""","having the paleness of wax; ""the poor face with the same awful waxen pallor""- Bram Stoker; ""the soldier turned his waxlike features toward him""; ""a thin face with a waxy paleness""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxiest,"made of or covered with wax; ""waxen candles""; ""careful"," the floor is waxy""","easily impressed or influenced; ""an impressionable youngster""; ""an impressionable age""; ""a waxy mind""","capable of being bent or flexed or twisted without breaking; ""a flexible wire""; ""a pliant young tree""","having the paleness of wax; ""the poor face with the same awful waxen pallor""- Bram Stoker; ""the soldier turned his waxlike features toward him""; ""a thin face with a waxy paleness""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxiness,the quality of being made of wax or covered with wax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxinesses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxing,"(of the moon) pertaining to the period during which the visible surface of the moon increases; ""the waxing moon passes from new to full""",the application of wax to a surface,"a gradual increase in magnitude or extent; ""the waxing of the moon""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxingly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxlike,"having the paleness of wax; ""the poor face with the same awful waxen pallor""- Bram Stoker; ""the soldier turned his waxlike features toward him""; ""a thin face with a waxy paleness""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxmaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxmaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxplant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxplants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxweed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxweeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxwing,brown velvety-plumaged songbirds of the northern hemisphere having crested heads and red waxy wing tips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxwings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxwork,twining shrub of North America having yellow capsules enclosing scarlet seeds,an effigy (usually of a famous person) made of wax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxworker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxworking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxworks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxworm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waxworms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
